Year;Month;Day;Artist;Song;Seconds
2022;1;29;Arctic Monkeys ; Balaclava;171.227
2022;1;29;Arctic Monkeys ; American Sports;158.061
2022;1;29;Arctic Monkeys ; Batphone;73.744
2022;1;30;Glass Animals ; Heat Waves;1315.753
2022;1;30;AURORA ; Black Water Lilies;282.84
2022;1;30;AURORA ; Through the Eyes of a Child;274.413
2022;1;30;AURORA ; Under the Water;264.6
2022;1;30;AURORA ; Lucky;253.453
2022;1;30;AURORA ; Runaway;248.827
2022;1;30;AURORA ; Wisdom Cries;247.107
2022;1;30;AURORA ; Winter Bird;244.147
2022;1;30;AURORA ; Running With the Wolves (Pablo Nouvelle Remix);230.267
2022;1;30;AURORA ; Warrior;223.04
2022;1;30;AURORA ; Murder Song (5, 4, 3, 2, 1) [Acoustic];218.667
2022;1;30;AURORA ; Home;212.773
2022;1;30;AURORA ; I Went Too Far;207.853
2022;1;30;AURORA ; Murder Song (5, 4, 3, 2, 1);200.387
2022;1;30;AURORA ; Half the World Away;198.133
2022;1;30;AURORA ; Running With the Wolves;194.76
2022;1;30;AURORA ; Nature Boy (Acoustic);179.96
2022;1;30;AURORA ; Conqueror;34.366
2022;1;31;Glass Animals ; Heat Waves;716.415
2022;1;31;Plain White T's ; Hey There Delilah;590.278
2022;1;31;AURORA ; Runaway;373.956
2022;1;31;AURORA ; Lucky;253.453
2022;1;31;Sia ; Chandelier;216.12
2022;1;31;Sia ; The Greatest;210.907
2022;1;31;AURORA ; Winter Bird;209.257
2022;1;31;AURORA ; Conqueror;207.507
2022;1;31;AURORA ; Running With the Wolves;194.76
2022;1;31;Sia ; Helium;111.612
2022;1;31;BTS ; ON (feat. Sia);87.907
2022;1;31;Amy Macdonald ; This Is the Life;50.483
2022;1;31;Måneskin ; ZITTI E BUONI;44.228
2022;1;31;Sia ; Snowman;40.986
2022;1;31;Lana Del Rey ; Born to Die;0
2022;2;1;Beach House ; Irene;1243.587
2022;2;1;Hilary Hahn, Swedish Radio Symphony Orchestra & Esa;Pekka Salonen - Violin Concerto in D Minor, Op. 47: I. Allegro moderato;1039.653
2022;2;1;Beach House ; New Year;966.999
2022;2;1;Beach House ; Lazuli;905.601
2022;2;1;Beach House ; Wild;894.96
2022;2;1;Beach House ; Troublemaker;886.641
2022;2;1;Natalia Szroeder ; Przypływy (feat. Ralph Kaminski);877.506
2022;2;1;Beach House ; Wishes;839.04
2022;2;1;Beach House ; Other People;793.881
2022;2;1;Beach House ; Myth;775.959
2022;2;1;Beach House ; The Hours;742.041
2022;2;1;Beach House ; On the Sea;699.447
2022;2;1;Berliner Philharmoniker & Maxim Vengerov ; Violin Concerto in D major, Op. 35: I. Allegro moderato;601.725
2022;2;1;Glass Animals ; Heat Waves;469.242
2022;2;1;AURORA ; Lucky;253.453
2022;2;1;AURORA ; Runaway;248.827
2022;2;1;AURORA ; Winter Bird;244.147
2022;2;1;AURORA ; I Went Too Far;207.853
2022;2;1;AURORA ; Conqueror;207.507
2022;2;1;AURORA ; Running With the Wolves;194.76
2022;2;1;AURORA ; Through the Eyes of a Child;32.759
2022;2;1;Ray Chen, Daniel Harding & Swedish Radio Symphony Orchestra ; Violin Concerto in E minor, op. 64: I. Allegro molto appassionato;0
2022;2;2;Glass Animals ; Helium;3739.373
2022;2;2;Glass Animals ; Heat Waves;3614.297
2022;2;2;Lovejoy ; One Day;2169.24
2022;2;2;Sufjan Stevens ; Fourth of July;1458.406
2022;2;2;Lovejoy ; Sex Sells;739.608
2022;2;2;Lovejoy ; Oh Yeah, You Gonna Cry?;678.572
2022;2;2;Beach House ; Wild;596.64
2022;2;2;Beach House ; Myth;517.306
2022;2;2;Lovejoy ; You'll Understand When You're Older;464.356
2022;2;2;Lovejoy ; Perfume;414.02
2022;2;2;Lovejoy ; The Fall;407.613
2022;2;2;Lovejoy ; Cause for Concern;405.856
2022;2;2;Lovejoy ; Taunt;401.337
2022;2;2;Lovejoy ; Concrete;392.562
2022;2;2;Lovejoy ; Model Buses;387.632
2022;2;2;Beach House ; Space Song;379.326
2022;2;2;Beach House ; Lazuli;359.287
2022;2;2;Beach House ; Levitation;354.6
2022;2;2;Glass Animals ; Helium;328.232
2022;2;2;Lovejoy ; It's All Futile! It's All Pointless!;327.005
2022;2;2;Beach House ; New Year;322.333
2022;2;2;David Bowie ; Space Oddity (2019 Mix);320.944
2022;2;2;Beach House ; Troublemaker;295.547
2022;2;2;Beach House ; Wishes;279.68
2022;2;2;Beach House ; Other People;264.627
2022;2;2;Glass Animals ; It’s All So Incredibly Loud;259.06
2022;2;2;Glass Animals ; It’s All So Incredibly Loud;259.06
2022;2;2;Glass Animals ; Your Love (Deja Vu) [Stripped Back];248.838
2022;2;2;Beach House ; The Hours;247.347
2022;2;2;Inhaler ; It Won't Always Be Like This;244.907
2022;2;2;Glass Animals ; Heat Waves;238.805
2022;2;2;Glass Animals ; Hot Sugar;234.866
2022;2;2;Glass Animals ; Hot Sugar;234.866
2022;2;2;Glass Animals ; Your Love (Déjà Vu);234.372
2022;2;2;Glass Animals ; Your Love (Déjà Vu);234.372
2022;2;2;Glass Animals & Denzel Curry ; Tokyo Drifting;216.822
2022;2;2;Glass Animals & Denzel Curry ; Tokyo Drifting;216.822
2022;2;2;Glass Animals ; Dreamland;203.492
2022;2;2;Glass Animals ; Dreamland;203.492
2022;2;2;Glass Animals ; Tangerine;200.584
2022;2;2;Glass Animals ; Tangerine;200.584
2022;2;2;Glass Animals ; Heat Waves (Shakur Ahmad Remix);198.095
2022;2;2;Glass Animals ; Domestic Bliss;198.035
2022;2;2;Glass Animals ; Domestic Bliss;198.035
2022;2;2;Glass Animals ; Heat Waves (Stripped Back);194.107
2022;2;2;Lovejoy ; Knee Deep at ATP;187.813
2022;2;2;Glass Animals ; Space Ghost Coast To Coast;187.384
2022;2;2;Glass Animals ; Space Ghost Coast To Coast;187.384
2022;2;2;Wilbur ; Jubilee Line;186.309
2022;2;2;Beach House ; Sparks;183.353
2022;2;2;Glass Animals ; Waterfalls Coming Out Your Mouth;161.79
2022;2;2;Glass Animals ; Waterfalls Coming Out Your Mouth;161.79
2022;2;2;Glass Animals ; Melon and the Coconut;148.706
2022;2;2;Glass Animals ; Melon and the Coconut;148.706
2022;2;2;Glass Animals ; Heat Waves (Diplo Remix);141.898
2022;2;2;Glass Animals ; Space Ghost Coast To Coast (Stripped Back);104.484
2022;2;2;Glass Animals ; ((home movie: rockets));60.123
2022;2;2;Wilbur ; Saline Solution;55.732
2022;2;2;Glass Animals ; ((home movie: rockets));53.966
2022;2;2;Beach House ; On the Sea;32.96
2022;2;2;Glass Animals ; ((home movie: shoes on));31.447
2022;2;2;Glass Animals ; ((home movie: shoes on));31.447
2022;2;3;Beach House ; Space Song;4588.277
2022;2;3;Sufjan Stevens ; Fourth of July;2643.117
2022;2;3;Lovejoy ; One Day;1291.306
2022;2;3;Glass Animals ; Helium;1164.626
2022;2;3;Radiohead ; How to Disappear Completely;1068.999
2022;2;3;Thom Yorke ; Hearing Damage;813.454
2022;2;3;AURORA ; Wisdom Cries;800.248
2022;2;3;Lana Del Rey ; The Blackest Day;731.52
2022;2;3;AURORA ; Running With the Wolves (Pablo Nouvelle Remix);690.801
2022;2;3;AURORA ; Murder Song (5, 4, 3, 2, 1) [Acoustic];656.001
2022;2;3;David Bowie ; Space Oddity (2019 Mix);641.888
2022;2;3;AURORA ; Home;638.319
2022;2;3;Lana Del Rey ; Black Bathing Suit;636.08
2022;2;3;Lana Del Rey ; Terrence Loves You;581.272
2022;2;3;David Bowie ; Wild Eyed Boy from Freecloud (2019 Mix);581.078
2022;2;3;Radiohead ; Climbing Up the Walls (Remastered);570.266
2022;2;3;David Bowie ; Five Years (2012 Remaster);567.494
2022;2;3;Lovejoy ; Sex Sells;565.438
2022;2;3;AURORA ; Nature Boy (Acoustic);539.88
2022;2;3;Radiohead ; Exit Music (For a Film);534.374
2022;2;3;Radiohead ; Karma Police (Remastered);522.854
2022;2;3;Inhaler ; It Won't Always Be Like This;489.814
2022;2;3;Lana Del Rey ; Pretty When You Cry;468.294
2022;2;3;Radiohead ; Electioneering (Remastered);461.146
2022;2;3;David Bowie ; Beauty and the Beast;433.314
2022;2;3;Lovejoy ; Cause for Concern;405.856
2022;2;3;David Bowie ; God Knows I'm Good (2019 Mix);394.442
2022;2;3;Lovejoy ; Taunt;267.558
2022;2;4;Beach House ; Space Song;2563.736
2022;2;4;Lovejoy ; One Day;998.724
2022;2;4;Mitski ; Love Me More;637.983
2022;2;4;Mitski ; Should've Been Me;545.14
2022;2;4;Mitski ; Everyone;454.208
2022;2;4;Beach House ; Over and Over;431.4
2022;2;4;Beach House ; Levitation;406.081
2022;2;4;Mitski ; Stay Soft;392.866
2022;2;4;Beach House ; Days of Candy;375.933
2022;2;4;Mitski ; The Only Heartbreaker;369.098
2022;2;4;Beach House ; Superstar;368.667
2022;2;4;Beach House ; PPP;368.547
2022;2;4;Radiohead ; How to Disappear Completely;356.333
2022;2;4;Mitski ; Valentine, Texas;350.829
2022;2;4;Beach House ; Through Me;348.747
2022;2;4;Mitski ; There's Nothing Left for You;345.744
2022;2;4;Mitski ; Heat Lightning;343.862
2022;2;4;Beach House ; Sparks;321.133
2022;2;4;Mitski ; Working for the Knife;317.236
2022;2;4;Thom Yorke ; Hearing Damage;303.36
2022;2;4;Beach House ; Pink Funeral;296.227
2022;2;4;Mitski ; That's Our Lamp;289.962
2022;2;4;Beach House ; Only You Know;289.827
2022;2;4;Beach House ; Once Twice Melody;284.907
2022;2;4;David Bowie ; Five Years (2012 Remaster);283.648
2022;2;4;Sufjan Stevens ; Fourth of July;279.316
2022;2;4;Mitski ; I Guess;270.342
2022;2;4;Radiohead ; Exit Music (For a Film);267.417
2022;2;4;Beach House ; Beyond Love;265.187
2022;2;4;Beach House ; Runaway;263.16
2022;2;4;Radiohead ; Karma Police (Remastered);261.427
2022;2;4;Glass Animals ; It’s All So Incredibly Loud;259.06
2022;2;4;Beach House ; New Romance;252.733
2022;2;4;AURORA ; Wisdom Cries;247.107
2022;2;4;Inhaler ; It Won't Always Be Like This;244.907
2022;2;4;Beach House ; Sunset;239.52
2022;2;4;Glass Animals ; Heat Waves;238.805
2022;2;4;Beach House ; Bluebird;235.027
2022;2;4;Glass Animals ; Hot Sugar;234.866
2022;2;4;Glass Animals ; Your Love (Déjà Vu);234.372
2022;2;4;AURORA ; Running With the Wolves (Pablo Nouvelle Remix);230.267
2022;2;4;Beach House ; 10:37;228.893
2022;2;4;Beach House ; ESP;228.653
2022;2;4;Beach House ; Another Go Around;221.613
2022;2;4;Beach House ; Wildflower;219.453
2022;2;4;AURORA ; Murder Song (5, 4, 3, 2, 1) [Acoustic];218.667
2022;2;4;Glass Animals & Denzel Curry ; Tokyo Drifting;216.822
2022;2;4;David Bowie ; Beauty and the Beast;216.657
2022;2;4;AURORA ; Home;212.773
2022;2;4;Glass Animals ; Dreamland;203.492
2022;2;4;Glass Animals ; Tangerine;200.584
2022;2;4;Glass Animals ; Domestic Bliss;198.035
2022;2;4;Glass Animals ; Space Ghost Coast To Coast;187.384
2022;2;4;AURORA ; Nature Boy (Acoustic);179.96
2022;2;4;Glass Animals ; Waterfalls Coming Out Your Mouth;161.79
2022;2;4;Glass Animals ; Melon and the Coconut;148.706
2022;2;4;Glass Animals ; Helium;97.886
2022;2;4;Beach House ; Masquerade;90.191
2022;2;4;Glass Animals ; ((home movie: rockets));60.123
2022;2;4;Radiohead ; Electioneering (Remastered);36.855
2022;2;4;David Bowie ; God Knows I'm Good (2019 Mix);0
2022;2;4;David Bowie ; Space Oddity (2019 Mix);0
2022;2;4;David Bowie ; Wild Eyed Boy from Freecloud (2019 Mix);0
2022;2;5;Beach House ; Space Song;4795.325
2022;2;5;Sufjan Stevens ; Fourth of July;1117.264
2022;2;5;AURORA ; Wisdom Cries;988.428
2022;2;5;AURORA ; Running With the Wolves (Pablo Nouvelle Remix);921.068
2022;2;5;AURORA ; Murder Song (5, 4, 3, 2, 1) [Acoustic];753.822
2022;2;5;AURORA ; Home;638.319
2022;2;5;Mitski ; Should've Been Me;575.151
2022;2;5;AURORA ; Nature Boy (Acoustic);535.162
2022;2;5;Radiohead ; How to Disappear Completely;483.41
2022;2;5;Mitski ; Love Me More;425.322
2022;2;5;Mitski ; Stay Soft;392.866
2022;2;5;David Bowie ; Space Oddity (2019 Mix);320.944
2022;2;5;Mitski ; Working for the Knife;317.236
2022;2;5;Mitski ; Valentine, Texas;310.032
2022;2;5;Thom Yorke ; Hearing Damage;303.36
2022;2;5;David Bowie ; Wild Eyed Boy from Freecloud (2019 Mix);290.539
2022;2;5;David Bowie ; Five Years (2012 Remaster);283.747
2022;2;5;Inhaler ; It Won't Always Be Like This;244.907
2022;2;5;Mitski ; Everyone;227.104
2022;2;5;David Bowie ; Beauty and the Beast;216.657
2022;2;5;David Bowie ; God Knows I'm Good (2019 Mix);197.221
2022;2;5;Mitski ; Nobody;193.429
2022;2;5;Mitski ; The Only Heartbreaker;184.549
2022;2;5;Mitski ; I Will;174.76
2022;2;5;Mitski ; There's Nothing Left for You;172.872
2022;2;5;Mitski ; Heat Lightning;171.931
2022;2;5;Mitski ; I Bet on Losing Dogs;170.24
2022;2;5;Mitski ; Last Words of a Shooting Star;164.227
2022;2;5;Mitski ; That's Our Lamp;144.981
2022;2;5;Mitski ; Me and My Husband;137.142
2022;2;5;Mitski ; I Guess;135.171
2022;2;5;Lovejoy ; Concrete;134.119
2022;2;5;Mitski ; Brand New City;132.773
2022;2;5;Mitski ; Class of 2013;109.824
2022;2;5;Radiohead ; Karma Police (Remastered);0
2022;2;6;Beach House ; Space Song;4592.258
2022;2;6;Mitski ; Should've Been Me;2301.3
2022;2;6;Mitski ; Love Me More;1063.305
2022;2;6;Sufjan Stevens ; Fourth of July;837.948
2022;2;6;Mitski ; Stay Soft;724.705
2022;2;6;Mitski ; Heat Lightning;682.782
2022;2;6;Lana Del Rey ; Watercolor Eyes (From “Euphoria” An Original HBO Series);634.839
2022;2;6;Lovejoy ; One Day;578.464
2022;2;6;AURORA ; Wisdom Cries;494.214
2022;2;6;AURORA ; Running With the Wolves (Pablo Nouvelle Remix);460.534
2022;2;6;Lovejoy ; Concrete;392.562
2022;2;6;AURORA ; Home;371.136
2022;2;6;Lovejoy ; You'll Understand When You're Older;232.178
2022;2;6;AURORA ; Warrior;223.04
2022;2;6;AURORA ; Murder Song (5, 4, 3, 2, 1) [Acoustic];218.667
2022;2;6;Lovejoy ; Perfume;207.01
2022;2;6;AURORA ; Nature Boy (Acoustic);179.96
2022;2;6;Lovejoy ; Model Buses;170.093
2022;2;6;Lovejoy ; Oh Yeah, You Gonna Cry?;169.643
2022;2;6;Lovejoy ; The Fall;0
2022;2;7;Lovejoy ; Sex Sells;1801.332
2022;2;7;Beach House ; Space Song;1602.335
2022;2;7;Mitski ; Stay Soft;1390.67
2022;2;7;Lovejoy ; One Day;1309.115
2022;2;7;Mitski ; Should've Been Me;1202.986
2022;2;7;Mitski ; Love Me More;1169.147
2022;2;7;Lovejoy ; Concrete;1069.649
2022;2;7;Mitski ; Heat Lightning;1031.586
2022;2;7;Lovejoy ; Cause for Concern;1014.64
2022;2;7;Lana Del Rey ; Watercolor Eyes (From “Euphoria” An Original HBO Series);987.391
2022;2;7;Mitski ; Everyone;822.962
2022;2;7;Sufjan Stevens ; Fourth of July;822.125
2022;2;7;Lovejoy ; Taunt;668.895
2022;2;7;Mitski ; Working for the Knife;634.472
2022;2;7;Mitski ; I Guess;539.905
2022;2;7;Lovejoy ; Oh Yeah, You Gonna Cry?;508.929
2022;2;7;Lovejoy ; Model Buses;489.576
2022;2;7;Mitski ; Valentine, Texas;465.048
2022;2;7;Mitski ; The Only Heartbreaker;447.703
2022;2;7;Lovejoy ; Perfume;341.02
2022;2;7;Glass Animals ; Helium;328.232
2022;2;7;Mitski ; That's Our Lamp;289.962
2022;2;7;AURORA ; Wisdom Cries;247.107
2022;2;7;Travis Scott ; goosebumps;243.837
2022;2;7;Glass Animals ; Heat Waves;238.805
2022;2;7;Lovejoy ; You'll Understand When You're Older;232.178
2022;2;7;AURORA ; Running With the Wolves (Pablo Nouvelle Remix);230.267
2022;2;7;Mitski ; There's Nothing Left for You;224.742
2022;2;7;Lovejoy ; It's All Futile! It's All Pointless!;220.387
2022;2;7;Lovejoy ; The Fall;184.497
2022;2;7;AURORA ; Home;0
2022;2;8;Beach House ; Space Song;1922.802
2022;2;8;Mitski ; I Guess;1882.823
2022;2;8;Wilbur ; La Jolla;1219.75
2022;2;8;Mitski ; Stay Soft;1161.359
2022;2;8;Lovejoy ; Sex Sells;986.144
2022;2;8;The Animals ; The House of the Rising Sun (Mono Version);874.896
2022;2;8;Mitski ; Love Me More;815.385
2022;2;8;Lovejoy ; One Day;802.186
2022;2;8;Wilbur ; Saline Solution;792.452
2022;2;8;Lovejoy ; Concrete;785.124
2022;2;8;Wilbur ; Your Sister Was Right;760.365
2022;2;8;Lovejoy ; Knee Deep at ATP;751.252
2022;2;8;Wilbur ; Jubilee Line;745.236
2022;2;8;Wilbur ; Losing Face;721.365
2022;2;8;Lovejoy ; It's All Futile! It's All Pointless!;715.516
2022;2;8;Mitski ; Should've Been Me;699.201
2022;2;8;Lovejoy ; You'll Understand When You're Older;696.534
2022;2;8;Wilbur ; I'm Sorry Boris;691.2
2022;2;8;Lovejoy ; Oh Yeah, You Gonna Cry?;678.572
2022;2;8;Mitski ; Heat Lightning;642.173
2022;2;8;Lana Del Rey ; Watercolor Eyes (From “Euphoria” An Original HBO Series);634.839
2022;2;8;Lovejoy ; Perfume;621.03
2022;2;8;Wilbur ; Since I Saw Vienna;590.736
2022;2;8;Lovejoy ; The Fall;553.491
2022;2;8;Lovejoy ; Model Buses;510.279
2022;2;8;Lovejoy ; Cause for Concern;405.856
2022;2;8;Lovejoy ; Taunt;401.337
2022;2;8;Mitski ; The Only Heartbreaker;369.098
2022;2;8;Lana Del Rey ; The Blackest Day;365.76
2022;2;8;Pixies ; Where Is My Mind?;288.294
2022;2;8;Mitski ; Valentine, Texas;259.648
2022;2;8;Raz Dwa Trzy ; Uciekaj Moje Serce;249.507
2022;2;8;Mitski ; Everyone;227.104
2022;2;8;Mitski ; There's Nothing Left for You;172.872
2022;2;8;Mitski ; Working for the Knife;158.618
2022;2;8;Mitski ; That's Our Lamp;144.981
2022;2;8;The Neighbourhood ; A Little Death;135.961
2022;2;8;Tulia ; Uciekaj Moje Serce;0
2022;2;9;Beach House ; Space Song;1788.281
2022;2;9;Lovejoy ; Sex Sells;1135.897
2022;2;9;Wilbur ; La Jolla;975.8
2022;2;9;Wilbur ; Losing Face;748.038
2022;2;9;Wilbur ; Since I Saw Vienna;738.42
2022;2;9;Wilbur ; I'm Sorry Boris;715.083
2022;2;9;Lovejoy ; Knee Deep at ATP;661.251
2022;2;9;Lovejoy ; One Day;645.77
2022;2;9;Mitski ; Love Me More;637.983
2022;2;9;Lana Del Rey ; Watercolor Eyes (From “Euphoria” An Original HBO Series);634.839
2022;2;9;Lovejoy ; Perfume;621.03
2022;2;9;Wilbur ; Saline Solution;594.339
2022;2;9;Lovejoy ; Concrete;588.843
2022;2;9;Mitski ; Should've Been Me;575.325
2022;2;9;Mitski ; Stay Soft;574.314
2022;2;9;Wilbur ; Jubilee Line;558.927
2022;2;9;Lovejoy ; Oh Yeah, You Gonna Cry?;508.929
2022;2;9;Lovejoy ; You'll Understand When You're Older;464.356
2022;2;9;Mitski ; Everyone;454.208
2022;2;9;Lovejoy ; It's All Futile! It's All Pointless!;440.774
2022;2;9;Mitski ; The Only Heartbreaker;431.475
2022;2;9;Lovejoy ; Cause for Concern;405.856
2022;2;9;Mitski ; I Guess;405.513
2022;2;9;Lovejoy ; The Fall;368.994
2022;2;9;Wilbur ; Your Sister Was Right;356.189
2022;2;9;Mitski ; There's Nothing Left for You;345.744
2022;2;9;Mitski ; Heat Lightning;343.862
2022;2;9;Lovejoy ; Model Buses;340.186
2022;2;9;Mitski ; Working for the Knife;317.236
2022;2;9;Mitski ; Valentine, Texas;310.032
2022;2;9;Mitski ; That's Our Lamp;289.962
2022;2;9;Sufjan Stevens ; Fourth of July;279.316
2022;2;9;Lovejoy ; Taunt;267.558
2022;2;10;Beach House ; Space Song;2310.284
2022;2;10;Mitski ; Stay Soft;1525.494
2022;2;10;Mitski ; Love Me More;1488.627
2022;2;10;Mitski ; Should've Been Me;1342.425
2022;2;10;Mitski ; Heat Lightning;1031.586
2022;2;10;Lana Del Rey ; Watercolor Eyes (From “Euphoria” An Original HBO Series);1020.959
2022;2;10;Lovejoy ; Sex Sells;986.144
2022;2;10;Wilbur ; Losing Face;961.82
2022;2;10;Lovejoy ; One Day;850.9
2022;2;10;Lovejoy ; Perfume;828.04
2022;2;10;Lovejoy ; Cause for Concern;811.712
2022;2;10;Lovejoy ; Concrete;785.124
2022;2;10;Wilbur ; Jubilee Line;745.236
2022;2;10;Wilbur ; Since I Saw Vienna;738.42
2022;2;10;Mitski ; I Guess;675.855
2022;2;10;Lovejoy ; Taunt;668.895
2022;2;10;Mitski ; That's Our Lamp;633.092
2022;2;10;Lovejoy ; You'll Understand When You're Older;552.194
2022;2;10;Lovejoy ; Model Buses;510.279
2022;2;10;Lovejoy ; Oh Yeah, You Gonna Cry?;508.929
2022;2;10;Lovejoy ; It's All Futile! It's All Pointless!;440.774
2022;2;10;Lovejoy ; Knee Deep at ATP;375.626
2022;2;10;Mitski ; The Only Heartbreaker;369.098
2022;2;10;Lovejoy ; The Fall;368.994
2022;2;10;Mitski ; Working for the Knife;317.236
2022;2;10;Wilbur ; La Jolla;243.95
2022;2;10;Wilbur ; I'm Sorry Boris;230.4
2022;2;10;Mitski ; Everyone;227.104
2022;2;10;Wilbur ; Saline Solution;198.113
2022;2;10;Mitski ; There's Nothing Left for You;172.872
2022;2;10;Mitski ; Valentine, Texas;155.016
2022;2;10;Wilbur ; Your Sister Was Right;152.073
2022;2;10;Sufjan Stevens ; Fourth of July;86.754
2022;2;11;Wilbur ; Losing Face;1202.275
2022;2;11;Wilbur ; Jubilee Line;931.545
2022;2;11;Mitski ; Heat Lightning;859.655
2022;2;11;Wilbur ; Since I Saw Vienna;738.628
2022;2;11;Mitski ; I Guess;675.855
2022;2;11;Beach House ; Space Song;640.934
2022;2;11;Mitski ; That's Our Lamp;629.122
2022;2;11;Mitski ; Love Me More;425.322
2022;2;11;Mitski ; Stay Soft;392.866
2022;2;11;Mitski ; Should've Been Me;383.55
2022;2;11;Lovejoy ; Knee Deep at ATP;375.626
2022;2;11;Mitski ; There's Nothing Left for You;345.744
2022;2;11;Lovejoy ; Sex Sells;246.536
2022;2;11;Wilbur ; La Jolla;243.95
2022;2;11;Wilbur ; Saline Solution;233.376
2022;2;11;Lovejoy ; You'll Understand When You're Older;232.178
2022;2;11;Wilbur ; I'm Sorry Boris;230.4
2022;2;11;Mitski ; Everyone;227.104
2022;2;11;Lovejoy ; It's All Futile! It's All Pointless!;220.387
2022;2;11;Lana Del Rey ; Watercolor Eyes (From “Euphoria” An Original HBO Series);211.613
2022;2;11;Lovejoy ; Model Buses;210.612
2022;2;11;Lovejoy ; Perfume;207.01
2022;2;11;Lovejoy ; Cause for Concern;202.928
2022;2;11;Lovejoy ; Concrete;196.281
2022;2;11;Mitski ; The Only Heartbreaker;184.549
2022;2;11;Lovejoy ; The Fall;184.497
2022;2;11;Lovejoy ; Oh Yeah, You Gonna Cry?;169.643
2022;2;11;Mitski ; Working for the Knife;158.618
2022;2;11;Mitski ; Valentine, Texas;155.016
2022;2;11;Wilbur ; Your Sister Was Right;152.073
2022;2;11;Lovejoy ; One Day;144.616
2022;2;11;Lovejoy ; Taunt;133.779
2022;2;12;Lovejoy ; Perfume;686.859
